"x_variable","x_value","y_variable","y_value","total","perc"
"edu_levl_category","1","b_empl_trsm_major_districts","68",0,0
"edu_levl_category","2","b_empl_trsm_major_districts","68",3,0.0297029702970297
"edu_levl_category","3","b_empl_trsm_major_districts","68",7,0.0693069306930693
"edu_levl_category","4","b_empl_trsm_major_districts","68",7,0.0693069306930693
"edu_levl_category","5","b_empl_trsm_major_districts","68",3,0.0297029702970297
"edu_levl_category","6","b_empl_trsm_major_districts","68",0,0
"edu_levl_category","1","b_empl_trsm_major_districts","69",0,0
"edu_levl_category","2","b_empl_trsm_major_districts","69",0,0
"edu_levl_category","3","b_empl_trsm_major_districts","69",0,0
"edu_levl_category","4","b_empl_trsm_major_districts","69",0,0
"edu_levl_category","5","b_empl_trsm_major_districts","69",0,0
"edu_levl_category","6","b_empl_trsm_major_districts","69",0,0
"edu_levl_category","1","b_empl_trsm_major_districts","70",0,0
"edu_levl_category","2","b_empl_trsm_major_districts","70",13,0.128712871287129
"edu_levl_category","3","b_empl_trsm_major_districts","70",23,0.227722772277228
"edu_levl_category","4","b_empl_trsm_major_districts","70",24,0.237623762376238
"edu_levl_category","5","b_empl_trsm_major_districts","70",14,0.138613861386139
"edu_levl_category","6","b_empl_trsm_major_districts","70",2,0.0198019801980198
"edu_levl_category","1","b_empl_trsm_major_districts","71",0,0
"edu_levl_category","2","b_empl_trsm_major_districts","71",0,0
"edu_levl_category","3","b_empl_trsm_major_districts","71",1,0.0099009900990099
"edu_levl_category","4","b_empl_trsm_major_districts","71",0,0
"edu_levl_category","5","b_empl_trsm_major_districts","71",0,0
"edu_levl_category","6","b_empl_trsm_major_districts","71",0,0
"edu_levl_category","1","b_empl_trsm_major_districts","72",0,0
"edu_levl_category","2","b_empl_trsm_major_districts","72",0,0
"edu_levl_category","3","b_empl_trsm_major_districts","72",0,0
"edu_levl_category","4","b_empl_trsm_major_districts","72",0,0
"edu_levl_category","5","b_empl_trsm_major_districts","72",1,0.0099009900990099
"edu_levl_category","6","b_empl_trsm_major_districts","72",0,0
"edu_levl_category","1","b_empl_trsm_major_districts","73",0,0
"edu_levl_category","2","b_empl_trsm_major_districts","73",0,0
"edu_levl_category","3","b_empl_trsm_major_districts","73",0,0
"edu_levl_category","4","b_empl_trsm_major_districts","73",0,0
"edu_levl_category","5","b_empl_trsm_major_districts","73",2,0.0198019801980198
"edu_levl_category","6","b_empl_trsm_major_districts","73",0,0
"edu_levl_category","1","b_empl_trsm_major_districts","74",0,0
"edu_levl_category","2","b_empl_trsm_major_districts","74",0,0
"edu_levl_category","3","b_empl_trsm_major_districts","74",2,0.0198019801980198
"edu_levl_category","4","b_empl_trsm_major_districts","74",1,0.0099009900990099
"edu_levl_category","5","b_empl_trsm_major_districts","74",2,0.0198019801980198
"edu_levl_category","6","b_empl_trsm_major_districts","74",1,0.0099009900990099
"edu_levl_category","1","b_empl_trsm_major_districts","75",0,0
"edu_levl_category","2","b_empl_trsm_major_districts","75",4,0.0396039603960396
"edu_levl_category","3","b_empl_trsm_major_districts","75",5,0.0495049504950495
"edu_levl_category","4","b_empl_trsm_major_districts","75",8,0.0792079207920792
"edu_levl_category","5","b_empl_trsm_major_districts","75",3,0.0297029702970297
"edu_levl_category","6","b_empl_trsm_major_districts","75",0,0
"edu_levl_category","1","b_empl_trsm_major_districts","76",0,0
"edu_levl_category","2","b_empl_trsm_major_districts","76",0,0
"edu_levl_category","3","b_empl_trsm_major_districts","76",0,0
"edu_levl_category","4","b_empl_trsm_major_districts","76",2,0.0198019801980198
"edu_levl_category","5","b_empl_trsm_major_districts","76",1,0.0099009900990099
"edu_levl_category","6","b_empl_trsm_major_districts","76",0,0
"edu_levl_category","1","b_empl_trsm_major_districts","77",0,0
"edu_levl_category","2","b_empl_trsm_major_districts","77",0,0
"edu_levl_category","3","b_empl_trsm_major_districts","77",0,0
"edu_levl_category","4","b_empl_trsm_major_districts","77",0,0
"edu_levl_category","5","b_empl_trsm_major_districts","77",0,0
"edu_levl_category","6","b_empl_trsm_major_districts","77",0,0
"exp_category","1","b_empl_trsm_major_districts","1",0,0
"exp_category","2","b_empl_trsm_major_districts","1",0,0
"exp_category","3","b_empl_trsm_major_districts","1",0,0
"exp_category","4","b_empl_trsm_major_districts","1",0,0
"exp_category","5","b_empl_trsm_major_districts","1",0,0
"exp_category","1","b_empl_trsm_major_districts","2",0,0
"exp_category","2","b_empl_trsm_major_districts","2",0,0
"exp_category","3","b_empl_trsm_major_districts","2",0,0
"exp_category","4","b_empl_trsm_major_districts","2",0,0
"exp_category","5","b_empl_trsm_major_districts","2",0,0
"exp_category","1","b_empl_trsm_major_districts","3",0,0
"exp_category","2","b_empl_trsm_major_districts","3",0,0
"exp_category","3","b_empl_trsm_major_districts","3",2,0.0198019801980198
"exp_category","4","b_empl_trsm_major_districts","3",1,0.0099009900990099
"exp_category","5","b_empl_trsm_major_districts","3",0,0
"exp_category","1","b_empl_trsm_major_districts","4",0,0
"exp_category","2","b_empl_trsm_major_districts","4",0,0
"exp_category","3","b_empl_trsm_major_districts","4",0,0
"exp_category","4","b_empl_trsm_major_districts","4",0,0
"exp_category","5","b_empl_trsm_major_districts","4",0,0
"exp_category","1","b_empl_trsm_major_districts","5",0,0
"exp_category","2","b_empl_trsm_major_districts","5",0,0
"exp_category","3","b_empl_trsm_major_districts","5",1,0.0099009900990099
"exp_category","4","b_empl_trsm_major_districts","5",0,0
"exp_category","5","b_empl_trsm_major_districts","5",1,0.0099009900990099
"exp_category","1","b_empl_trsm_major_districts","6",0,0
"exp_category","2","b_empl_trsm_major_districts","6",0,0
"exp_category","3","b_empl_trsm_major_districts","6",0,0
"exp_category","4","b_empl_trsm_major_districts","6",0,0
"exp_category","5","b_empl_trsm_major_districts","6",0,0
"exp_category","1","b_empl_trsm_major_districts","7",0,0
"exp_category","2","b_empl_trsm_major_districts","7",0,0
"exp_category","3","b_empl_trsm_major_districts","7",0,0
"exp_category","4","b_empl_trsm_major_districts","7",1,0.0099009900990099
"exp_category","5","b_empl_trsm_major_districts","7",0,0
"exp_category","1","b_empl_trsm_major_districts","8",0,0
"exp_category","2","b_empl_trsm_major_districts","8",0,0
"exp_category","3","b_empl_trsm_major_districts","8",0,0
"exp_category","4","b_empl_trsm_major_districts","8",0,0
"exp_category","5","b_empl_trsm_major_districts","8",0,0
"exp_category","1","b_empl_trsm_major_districts","9",0,0
"exp_category","2","b_empl_trsm_major_districts","9",0,0
"exp_category","3","b_empl_trsm_major_districts","9",1,0.0099009900990099
"exp_category","4","b_empl_trsm_major_districts","9",1,0.0099009900990099
"exp_category","5","b_empl_trsm_major_districts","9",1,0.0099009900990099
"exp_category","1","b_empl_trsm_major_districts","10",2,0.0198019801980198
"exp_category","2","b_empl_trsm_major_districts","10",0,0
"exp_category","3","b_empl_trsm_major_districts","10",7,0.0693069306930693
"exp_category","4","b_empl_trsm_major_districts","10",4,0.0396039603960396
"exp_category","5","b_empl_trsm_major_districts","10",5,0.0495049504950495
"exp_category","1","b_empl_trsm_major_districts","11",0,0
"exp_category","2","b_empl_trsm_major_districts","11",0,0
"exp_category","3","b_empl_trsm_major_districts","11",1,0.0099009900990099
"exp_category","4","b_empl_trsm_major_districts","11",0,0
"exp_category","5","b_empl_trsm_major_districts","11",0,0
"exp_category","1","b_empl_trsm_major_districts","12",0,0
"exp_category","2","b_empl_trsm_major_districts","12",3,0.0297029702970297
"exp_category","3","b_empl_trsm_major_districts","12",12,0.118811881188119
"exp_category","4","b_empl_trsm_major_districts","12",6,0.0594059405940594
"exp_category","5","b_empl_trsm_major_districts","12",6,0.0594059405940594
"exp_category","1","b_empl_trsm_major_districts","13",0,0
"exp_category","2","b_empl_trsm_major_districts","13",0,0
"exp_category","3","b_empl_trsm_major_districts","13",0,0
"exp_category","4","b_empl_trsm_major_districts","13",1,0.0099009900990099
"exp_category","5","b_empl_trsm_major_districts","13",0,0
"exp_category","1","b_empl_trsm_major_districts","14",0,0
"exp_category","2","b_empl_trsm_major_districts","14",0,0
"exp_category","3","b_empl_trsm_major_districts","14",0,0
"exp_category","4","b_empl_trsm_major_districts","14",0,0
"exp_category","5","b_empl_trsm_major_districts","14",1,0.0099009900990099
"exp_category","1","b_empl_trsm_major_districts","15",0,0
"exp_category","2","b_empl_trsm_major_districts","15",0,0
"exp_category","3","b_empl_trsm_major_districts","15",0,0
"exp_category","4","b_empl_trsm_major_districts","15",0,0
"exp_category","5","b_empl_trsm_major_districts","15",0,0
"exp_category","1","b_empl_trsm_major_districts","16",0,0
"exp_category","2","b_empl_trsm_major_districts","16",0,0
"exp_category","3","b_empl_trsm_major_districts","16",2,0.0198019801980198
"exp_category","4","b_empl_trsm_major_districts","16",2,0.0198019801980198
"exp_category","5","b_empl_trsm_major_districts","16",0,0
"exp_category","1","b_empl_trsm_major_districts","17",0,0
"exp_category","2","b_empl_trsm_major_districts","17",1,0.0099009900990099
"exp_category","3","b_empl_trsm_major_districts","17",6,0.0594059405940594
"exp_category","4","b_empl_trsm_major_districts","17",1,0.0099009900990099
"exp_category","5","b_empl_trsm_major_districts","17",3,0.0297029702970297
"exp_category","1","b_empl_trsm_major_districts","18",0,0
"exp_category","2","b_empl_trsm_major_districts","18",0,0
"exp_category","3","b_empl_trsm_major_districts","18",0,0
"exp_category","4","b_empl_trsm_major_districts","18",0,0
"exp_category","5","b_empl_trsm_major_districts","18",1,0.0099009900990099
"exp_category","1","b_empl_trsm_major_districts","19",0,0
"exp_category","2","b_empl_trsm_major_districts","19",0,0
"exp_category","3","b_empl_trsm_major_districts","19",0,0
"exp_category","4","b_empl_trsm_major_districts","19",0,0
"exp_category","5","b_empl_trsm_major_districts","19",1,0.0099009900990099
"exp_category","1","b_empl_trsm_major_districts","20",0,0
"exp_category","2","b_empl_trsm_major_districts","20",1,0.0099009900990099
"exp_category","3","b_empl_trsm_major_districts","20",13,0.128712871287129
"exp_category","4","b_empl_trsm_major_districts","20",5,0.0495049504950495
"exp_category","5","b_empl_trsm_major_districts","20",4,0.0396039603960396
"exp_category","1","b_empl_trsm_major_districts","21",0,0
"exp_category","2","b_empl_trsm_major_districts","21",1,0.0099009900990099
"exp_category","3","b_empl_trsm_major_districts","21",11,0.108910891089109
"exp_category","4","b_empl_trsm_major_districts","21",7,0.0693069306930693
"exp_category","5","b_empl_trsm_major_districts","21",6,0.0594059405940594
"exp_category","1","b_empl_trsm_major_districts","22",0,0
"exp_category","2","b_empl_trsm_major_districts","22",0,0
"exp_category","3","b_empl_trsm_major_districts","22",0,0
"exp_category","4","b_empl_trsm_major_districts","22",0,0
"exp_category","5","b_empl_trsm_major_districts","22",0,0
"exp_category","1","b_empl_trsm_major_districts","23",1,0.0099009900990099
"exp_category","2","b_empl_trsm_major_districts","23",5,0.0495049504950495
"exp_category","3","b_empl_trsm_major_districts","23",26,0.257425742574257
"exp_category","4","b_empl_trsm_major_districts","23",11,0.108910891089109
"exp_category","5","b_empl_trsm_major_districts","23",10,0.099009900990099
"exp_category","1","b_empl_trsm_major_districts","24",0,0
"exp_category","2","b_empl_trsm_major_districts","24",0,0
"exp_category","3","b_empl_trsm_major_districts","24",1,0.0099009900990099
"exp_category","4","b_empl_trsm_major_districts","24",1,0.0099009900990099
"exp_category","5","b_empl_trsm_major_districts","24",0,0
"exp_category","1","b_empl_trsm_major_districts","25",0,0
"exp_category","2","b_empl_trsm_major_districts","25",1,0.0099009900990099
"exp_category","3","b_empl_trsm_major_districts","25",3,0.0297029702970297
"exp_category","4","b_empl_trsm_major_districts","25",4,0.0396039603960396
"exp_category","5","b_empl_trsm_major_districts","25",5,0.0495049504950495
"exp_category","1","b_empl_trsm_major_districts","26",0,0
"exp_category","2","b_empl_trsm_major_districts","26",0,0
"exp_category","3","b_empl_trsm_major_districts","26",5,0.0495049504950495
"exp_category","4","b_empl_trsm_major_districts","26",0,0
"exp_category","5","b_empl_trsm_major_districts","26",2,0.0198019801980198
"exp_category","1","b_empl_trsm_major_districts","27",0,0
"exp_category","2","b_empl_trsm_major_districts","27",0,0
"exp_category","3","b_empl_trsm_major_districts","27",2,0.0198019801980198
"exp_category","4","b_empl_trsm_major_districts","27",2,0.0198019801980198
"exp_category","5","b_empl_trsm_major_districts","27",1,0.0099009900990099
"exp_category","1","b_empl_trsm_major_districts","28",0,0
"exp_category","2","b_empl_trsm_major_districts","28",0,0
"exp_category","3","b_empl_trsm_major_districts","28",0,0
"exp_category","4","b_empl_trsm_major_districts","28",0,0
"exp_category","5","b_empl_trsm_major_districts","28",2,0.0198019801980198
"exp_category","1","b_empl_trsm_major_districts","29",0,0
"exp_category","2","b_empl_trsm_major_districts","29",1,0.0099009900990099
"exp_category","3","b_empl_trsm_major_districts","29",2,0.0198019801980198
"exp_category","4","b_empl_trsm_major_districts","29",2,0.0198019801980198
"exp_category","5","b_empl_trsm_major_districts","29",3,0.0297029702970297
"exp_category","1","b_empl_trsm_major_districts","30",0,0
"exp_category","2","b_empl_trsm_major_districts","30",0,0
"exp_category","3","b_empl_trsm_major_districts","30",1,0.0099009900990099
"exp_category","4","b_empl_trsm_major_districts","30",0,0
"exp_category","5","b_empl_trsm_major_districts","30",0,0
"exp_category","1","b_empl_trsm_major_districts","31",0,0
"exp_category","2","b_empl_trsm_major_districts","31",0,0
"exp_category","3","b_empl_trsm_major_districts","31",1,0.0099009900990099
"exp_category","4","b_empl_trsm_major_districts","31",0,0
"exp_category","5","b_empl_trsm_major_districts","31",2,0.0198019801980198
"exp_category","1","b_empl_trsm_major_districts","32",0,0
"exp_category","2","b_empl_trsm_major_districts","32",0,0
"exp_category","3","b_empl_trsm_major_districts","32",0,0
"exp_category","4","b_empl_trsm_major_districts","32",0,0
"exp_category","5","b_empl_trsm_major_districts","32",0,0
"exp_category","1","b_empl_trsm_major_districts","33",0,0
"exp_category","2","b_empl_trsm_major_districts","33",1,0.0099009900990099
"exp_category","3","b_empl_trsm_major_districts","33",2,0.0198019801980198
"exp_category","4","b_empl_trsm_major_districts","33",3,0.0297029702970297
"exp_category","5","b_empl_trsm_major_districts","33",1,0.0099009900990099
"exp_category","1","b_empl_trsm_major_districts","34",2,0.0198019801980198
"exp_category","2","b_empl_trsm_major_districts","34",4,0.0396039603960396
"exp_category","3","b_empl_trsm_major_districts","34",32,0.316831683168317
"exp_category","4","b_empl_trsm_major_districts","34",10,0.099009900990099
"exp_category","5","b_empl_trsm_major_districts","34",13,0.128712871287129
"exp_category","1","b_empl_trsm_major_districts","35",4,0.0396039603960396
"exp_category","2","b_empl_trsm_major_districts","35",5,0.0495049504950495
"exp_category","3","b_empl_trsm_major_districts","35",13,0.128712871287129
"exp_category","4","b_empl_trsm_major_districts","35",9,0.0891089108910891
"exp_category","5","b_empl_trsm_major_districts","35",12,0.118811881188119
"exp_category","1","b_empl_trsm_major_districts","36",0,0
"exp_category","2","b_empl_trsm_major_districts","36",0,0
"exp_category","3","b_empl_trsm_major_districts","36",4,0.0396039603960396
"exp_category","4","b_empl_trsm_major_districts","36",3,0.0297029702970297
"exp_category","5","b_empl_trsm_major_districts","36",1,0.0099009900990099
"exp_category","1","b_empl_trsm_major_districts","37",0,0
"exp_category","2","b_empl_trsm_major_districts","37",0,0
"exp_category","3","b_empl_trsm_major_districts","37",0,0
"exp_category","4","b_empl_trsm_major_districts","37",0,0
"exp_category","5","b_empl_trsm_major_districts","37",1,0.0099009900990099
"exp_category","1","b_empl_trsm_major_districts","38",0,0
"exp_category","2","b_empl_trsm_major_districts","38",3,0.0297029702970297
"exp_category","3","b_empl_trsm_major_districts","38",5,0.0495049504950495
"exp_category","4","b_empl_trsm_major_districts","38",4,0.0396039603960396
"exp_category","5","b_empl_trsm_major_districts","38",3,0.0297029702970297
"exp_category","1","b_empl_trsm_major_districts","39",2,0.0198019801980198
"exp_category","2","b_empl_trsm_major_districts","39",2,0.0198019801980198
"exp_category","3","b_empl_trsm_major_districts","39",5,0.0495049504950495
"exp_category","4","b_empl_trsm_major_districts","39",5,0.0495049504950495
"exp_category","5","b_empl_trsm_major_districts","39",6,0.0594059405940594
"exp_category","1","b_empl_trsm_major_districts","40",1,0.0099009900990099
"exp_category","2","b_empl_trsm_major_districts","40",0,0
"exp_category","3","b_empl_trsm_major_districts","40",0,0
"exp_category","4","b_empl_trsm_major_districts","40",0,0
"exp_category","5","b_empl_trsm_major_districts","40",0,0
"exp_category","1","b_empl_trsm_major_districts","41",0,0
"exp_category","2","b_empl_trsm_major_districts","41",0,0
"exp_category","3","b_empl_trsm_major_districts","41",0,0
"exp_category","4","b_empl_trsm_major_districts","41",0,0
"exp_category","5","b_empl_trsm_major_districts","41",0,0
"exp_category","1","b_empl_trsm_major_districts","42",2,0.0198019801980198
"exp_category","2","b_empl_trsm_major_districts","42",5,0.0495049504950495
"exp_category","3","b_empl_trsm_major_districts","42",30,0.297029702970297
"exp_category","4","b_empl_trsm_major_districts","42",8,0.0792079207920792
"exp_category","5","b_empl_trsm_major_districts","42",14,0.138613861386139
"exp_category","1","b_empl_trsm_major_districts","43",0,0
"exp_category","2","b_empl_trsm_major_districts","43",0,0
"exp_category","3","b_empl_trsm_major_districts","43",1,0.0099009900990099
"exp_category","4","b_empl_trsm_major_districts","43",1,0.0099009900990099
"exp_category","5","b_empl_trsm_major_districts","43",0,0
"exp_category","1","b_empl_trsm_major_districts","44",0,0
"exp_category","2","b_empl_trsm_major_districts","44",0,0
"exp_category","3","b_empl_trsm_major_districts","44",5,0.0495049504950495
"exp_category","4","b_empl_trsm_major_districts","44",5,0.0495049504950495
"exp_category","5","b_empl_trsm_major_districts","44",3,0.0297029702970297
"exp_category","1","b_empl_trsm_major_districts","45",1,0.0099009900990099
"exp_category","2","b_empl_trsm_major_districts","45",5,0.0495049504950495
"exp_category","3","b_empl_trsm_major_districts","45",24,0.237623762376238
"exp_category","4","b_empl_trsm_major_districts","45",10,0.099009900990099
"exp_category","5","b_empl_trsm_major_districts","45",14,0.138613861386139
"exp_category","1","b_empl_trsm_major_districts","46",2,0.0198019801980198
"exp_category","2","b_empl_trsm_major_districts","46",3,0.0297029702970297
"exp_category","3","b_empl_trsm_major_districts","46",8,0.0792079207920792
"exp_category","4","b_empl_trsm_major_districts","46",6,0.0594059405940594
"exp_category","5","b_empl_trsm_major_districts","46",9,0.0891089108910891
"exp_category","1","b_empl_trsm_major_districts","47",0,0
"exp_category","2","b_empl_trsm_major_districts","47",0,0
"exp_category","3","b_empl_trsm_major_districts","47",0,0
"exp_category","4","b_empl_trsm_major_districts","47",0,0
"exp_category","5","b_empl_trsm_major_districts","47",0,0
"exp_category","1","b_empl_trsm_major_districts","48",0,0
"exp_category","2","b_empl_trsm_major_districts","48",0,0
"exp_category","3","b_empl_trsm_major_districts","48",0,0
"exp_category","4","b_empl_trsm_major_districts","48",0,0
"exp_category","5","b_empl_trsm_major_districts","48",0,0
"exp_category","1","b_empl_trsm_major_districts","49",1,0.0099009900990099
"exp_category","2","b_empl_trsm_major_districts","49",2,0.0198019801980198
"exp_category","3","b_empl_trsm_major_districts","49",3,0.0297029702970297
"exp_category","4","b_empl_trsm_major_districts","49",2,0.0198019801980198
"exp_category","5","b_empl_trsm_major_districts","49",3,0.0297029702970297
"exp_category","1","b_empl_trsm_major_districts","50",0,0
"exp_category","2","b_empl_trsm_major_districts","50",1,0.0099009900990099
"exp_category","3","b_empl_trsm_major_districts","50",1,0.0099009900990099
"exp_category","4","b_empl_trsm_major_districts","50",1,0.0099009900990099
"exp_category","5","b_empl_trsm_major_districts","50",3,0.0297029702970297
"exp_category","1","b_empl_trsm_major_districts","51",0,0
"exp_category","2","b_empl_trsm_major_districts","51",1,0.0099009900990099
"exp_category","3","b_empl_trsm_major_districts","51",0,0
"exp_category","4","b_empl_trsm_major_districts","51",1,0.0099009900990099
"exp_category","5","b_empl_trsm_major_districts","51",2,0.0198019801980198
"exp_category","1","b_empl_trsm_major_districts","52",0,0
"exp_category","2","b_empl_trsm_major_districts","52",0,0
"exp_category","3","b_empl_trsm_major_districts","52",0,0
"exp_category","4","b_empl_trsm_major_districts","52",0,0
"exp_category","5","b_empl_trsm_major_districts","52",1,0.0099009900990099
"exp_category","1","b_empl_trsm_major_districts","53",0,0
"exp_category","2","b_empl_trsm_major_districts","53",0,0
"exp_category","3","b_empl_trsm_major_districts","53",0,0
"exp_category","4","b_empl_trsm_major_districts","53",0,0
"exp_category","5","b_empl_trsm_major_districts","53",1,0.0099009900990099
"exp_category","1","b_empl_trsm_major_districts","54",0,0
"exp_category","2","b_empl_trsm_major_districts","54",0,0
"exp_category","3","b_empl_trsm_major_districts","54",0,0
"exp_category","4","b_empl_trsm_major_districts","54",0,0
"exp_category","5","b_empl_trsm_major_districts","54",0,0
"exp_category","1","b_empl_trsm_major_districts","55",0,0
"exp_category","2","b_empl_trsm_major_districts","55",0,0
"exp_category","3","b_empl_trsm_major_districts","55",0,0
"exp_category","4","b_empl_trsm_major_districts","55",0,0
"exp_category","5","b_empl_trsm_major_districts","55",0,0
"exp_category","1","b_empl_trsm_major_districts","56",0,0
"exp_category","2","b_empl_trsm_major_districts","56",2,0.0198019801980198
"exp_category","3","b_empl_trsm_major_districts","56",2,0.0198019801980198
"exp_category","4","b_empl_trsm_major_districts","56",1,0.0099009900990099
"exp_category","5","b_empl_trsm_major_districts","56",3,0.0297029702970297
"exp_category","1","b_empl_trsm_major_districts","57",1,0.0099009900990099
"exp_category","2","b_empl_trsm_major_districts","57",4,0.0396039603960396
"exp_category","3","b_empl_trsm_major_districts","57",24,0.237623762376238
"exp_category","4","b_empl_trsm_major_districts","57",11,0.108910891089109
"exp_category","5","b_empl_trsm_major_districts","57",13,0.128712871287129
"exp_category","1","b_empl_trsm_major_districts","58",1,0.0099009900990099
"exp_category","2","b_empl_trsm_major_districts","58",0,0
"exp_category","3","b_empl_trsm_major_districts","58",0,0
"exp_category","4","b_empl_trsm_major_districts","58",0,0
"exp_category","5","b_empl_trsm_major_districts","58",0,0
"exp_category","1","b_empl_trsm_major_districts","59",0,0
"exp_category","2","b_empl_trsm_major_districts","59",0,0
"exp_category","3","b_empl_trsm_major_districts","59",0,0
"exp_category","4","b_empl_trsm_major_districts","59",1,0.0099009900990099
"exp_category","5","b_empl_trsm_major_districts","59",2,0.0198019801980198
"exp_category","1","b_empl_trsm_major_districts","60",0,0
"exp_category","2","b_empl_trsm_major_districts","60",0,0
"exp_category","3","b_empl_trsm_major_districts","60",1,0.0099009900990099
"exp_category","4","b_empl_trsm_major_districts","60",1,0.0099009900990099
"exp_category","5","b_empl_trsm_major_districts","60",3,0.0297029702970297
"exp_category","1","b_empl_trsm_major_districts","61",0,0
"exp_category","2","b_empl_trsm_major_districts","61",0,0
"exp_category","3","b_empl_trsm_major_districts","61",1,0.0099009900990099
"exp_category","4","b_empl_trsm_major_districts","61",1,0.0099009900990099
"exp_category","5","b_empl_trsm_major_districts","61",2,0.0198019801980198
"exp_category","1","b_empl_trsm_major_districts","62",0,0
"exp_category","2","b_empl_trsm_major_districts","62",1,0.0099009900990099
"exp_category","3","b_empl_trsm_major_districts","62",0,0
"exp_category","4","b_empl_trsm_major_districts","62",2,0.0198019801980198
"exp_category","5","b_empl_trsm_major_districts","62",1,0.0099009900990099
"exp_category","1","b_empl_trsm_major_districts","63",0,0
"exp_category","2","b_empl_trsm_major_districts","63",0,0
"exp_category","3","b_empl_trsm_major_districts","63",0,0
"exp_category","4","b_empl_trsm_major_districts","63",0,0
"exp_category","5","b_empl_trsm_major_districts","63",0,0
"exp_category","1","b_empl_trsm_major_districts","64",0,0
"exp_category","2","b_empl_trsm_major_districts","64",1,0.0099009900990099
"exp_category","3","b_empl_trsm_major_districts","64",5,0.0495049504950495
"exp_category","4","b_empl_trsm_major_districts","64",4,0.0396039603960396
"exp_category","5","b_empl_trsm_major_districts","64",5,0.0495049504950495
"exp_category","1","b_empl_trsm_major_districts","65",0,0
"exp_category","2","b_empl_trsm_major_districts","65",0,0
"exp_category","3","b_empl_trsm_major_districts","65",0,0
"exp_category","4","b_empl_trsm_major_districts","65",0,0
"exp_category","5","b_empl_trsm_major_districts","65",0,0
"exp_category","1","b_empl_trsm_major_districts","66",2,0.0198019801980198
"exp_category","2","b_empl_trsm_major_districts","66",0,0
"exp_category","3","b_empl_trsm_major_districts","66",0,0
"exp_category","4","b_empl_trsm_major_districts","66",0,0
"exp_category","5","b_empl_trsm_major_districts","66",0,0
"exp_category","1","b_empl_trsm_major_districts","67",0,0
"exp_category","2","b_empl_trsm_major_districts","67",0,0
"exp_category","3","b_empl_trsm_major_districts","67",0,0
"exp_category","4","b_empl_trsm_major_districts","67",2,0.0198019801980198
"exp_category","5","b_empl_trsm_major_districts","67",0,0
"exp_category","1","b_empl_trsm_major_districts","68",0,0
"exp_category","2","b_empl_trsm_major_districts","68",1,0.0099009900990099
"exp_category","3","b_empl_trsm_major_districts","68",11,0.108910891089109
"exp_category","4","b_empl_trsm_major_districts","68",5,0.0495049504950495
"exp_category","5","b_empl_trsm_major_districts","68",3,0.0297029702970297
"exp_category","1","b_empl_trsm_major_districts","69",0,0
"exp_category","2","b_empl_trsm_major_districts","69",0,0
"exp_category","3","b_empl_trsm_major_districts","69",0,0
"exp_category","4","b_empl_trsm_major_districts","69",0,0
"exp_category","5","b_empl_trsm_major_districts","69",0,0
"exp_category","1","b_empl_trsm_major_districts","70",1,0.0099009900990099
"exp_category","2","b_empl_trsm_major_districts","70",6,0.0594059405940594
"exp_category","3","b_empl_trsm_major_districts","70",43,0.425742574257426
"exp_category","4","b_empl_trsm_major_districts","70",10,0.099009900990099
"exp_category","5","b_empl_trsm_major_districts","70",16,0.158415841584158
"exp_category","1","b_empl_trsm_major_districts","71",0,0
"exp_category","2","b_empl_trsm_major_districts","71",0,0
"exp_category","3","b_empl_trsm_major_districts","71",1,0.0099009900990099
"exp_category","4","b_empl_trsm_major_districts","71",0,0
"exp_category","5","b_empl_trsm_major_districts","71",0,0
"exp_category","1","b_empl_trsm_major_districts","72",0,0
"exp_category","2","b_empl_trsm_major_districts","72",0,0
"exp_category","3","b_empl_trsm_major_districts","72",0,0
"exp_category","4","b_empl_trsm_major_districts","72",1,0.0099009900990099
"exp_category","5","b_empl_trsm_major_districts","72",0,0
"exp_category","1","b_empl_trsm_major_districts","73",0,0
"exp_category","2","b_empl_trsm_major_districts","73",0,0
"exp_category","3","b_empl_trsm_major_districts","73",0,0
"exp_category","4","b_empl_trsm_major_districts","73",1,0.0099009900990099
"exp_category","5","b_empl_trsm_major_districts","73",1,0.0099009900990099
"exp_category","1","b_empl_trsm_major_districts","74",0,0
"exp_category","2","b_empl_trsm_major_districts","74",1,0.0099009900990099
"exp_category","3","b_empl_trsm_major_districts","74",1,0.0099009900990099
"exp_category","4","b_empl_trsm_major_districts","74",3,0.0297029702970297
"exp_category","5","b_empl_trsm_major_districts","74",1,0.0099009900990099
"exp_category","1","b_empl_trsm_major_districts","75",0,0
"exp_category","2","b_empl_trsm_major_districts","75",1,0.0099009900990099
"exp_category","3","b_empl_trsm_major_districts","75",8,0.0792079207920792
"exp_category","4","b_empl_trsm_major_districts","75",5,0.0495049504950495
"exp_category","5","b_empl_trsm_major_districts","75",6,0.0594059405940594
"exp_category","1","b_empl_trsm_major_districts","76",0,0
"exp_category","2","b_empl_trsm_major_districts","76",1,0.0099009900990099
"exp_category","3","b_empl_trsm_major_districts","76",0,0
"exp_category","4","b_empl_trsm_major_districts","76",1,0.0099009900990099
"exp_category","5","b_empl_trsm_major_districts","76",1,0.0099009900990099
"exp_category","1","b_empl_trsm_major_districts","77",0,0
"exp_category","2","b_empl_trsm_major_districts","77",0,0
"exp_category","3","b_empl_trsm_major_districts","77",0,0
"exp_category","4","b_empl_trsm_major_districts","77",0,0
"exp_category","5","b_empl_trsm_major_districts","77",0,0
